6.84685 1.001
6.85686 1.01
6.86687 0.929
6.87688 0.895
6.88689 0.856
6.8969 0.798
6.90691 0.868
6.91692 0.955
6.92693 1.043
6.93694 1.132
6.94695 1.207
6.95696 1.301
6.96697 1.524
6.97698 1.795
6.98699 2.037
6.997 2.25
7.00701 2.201
7.01702 1.978
7.02703 1.629
7.03704 1.301
7.04705 1.067
7.05706 0.891
7.06707 0.867
7.07708 0.822
7.08709 0.864
7.0971 0.9
7.10711 0.963
7.11712 1.02
7.12713 1.092
7.13714 1.103
7.14715 1.046
7.15716 0.987
7.16717 0.898
7.17718 0.858
7.18719 0.9
7.1972 0.959
7.20721 1.009
7.21722 1.006
7.22723 1.146
7.23724 1.076
7.24725 1.066
7.25726 0.976
7.26727 1.002
7.27728 0.877
7.28729 0.87
7.2973 0.797
7.30731 0.894
7.31732 0.956
7.32733 0.918
7.33734 0.992
7.34735 1.011
7.35736 0.991
7.36737 0.9
7.37738 1.029
7.38739 0.933
7.3974 0.893
7.40741 0.896
7.41742 0.932
7.42743 0.925
7.43744 1.04
7.44745 1.065
7.45746 1.071
7.46747 1.196
7.47748 1.079
7.48749 1.018
7.4975 1.084
7.50751 1.133
7.51752 0.966
7.52753 0.992
7.53754 0.99
7.54755 0.957
7.55756 0.924
7.56757 0.979
7.57758 0.979
7.58759 1.059
7.5976 1.015
7.60761 1.026
7.61762 1.084
7.62763 1.05
7.63764 0.962
7.64765 1.059
7.65766 1.0
7.66767 1.01
7.67768 1.106
7.68769 1.149
7.6977 1.047
7.70771 1.001
7.71772 0.899
7.72773 0.902
7.73774 0.803
7.74775 0.901
7.75776 1.04
7.76777 1.043
7.77778 0.983
7.78779 1.059
7.7978 0.828
7.80781 0.698
7.81782 0.666
7.82783 0.679
7.83784 0.717
7.84785 0.843
7.85786 0.939
7.86787 0.975
7.87788 0.944
7.88789 0.848
7.8979 0.899
7.90791 0.873
7.91792 0.829
7.92793 0.882
7.93794 1.036
7.94795 1.0
7.95796 1.014
7.96797 1.071
7.97798 1.098
7.98799 1.054
7.998 1.151
8.00801 1.142
8.01802 1.144
8.02803 1.115
8.03804 1.044
8.04805 0.894
8.05806 0.882
8.06807 0.891
8.07808 0.935
8.08809 1.054
8.0981 1.077
8.10811 1.006
8.11812 1.035
8.12813 0.983
8.13814 0.912
8.14815 0.842
8.15816 0.884
8.16817 0.917
8.17818 0.836
8.18819 0.747
8.1982 0.811
8.20821 0.828
8.21822 0.806
8.22823 0.839
8.23824 0.866
8.24825 1.019
8.25826 1.122
8.26827 1.137
8.27828 1.17
8.28829 1.158
8.2983 1.135
8.30831 1.064
8.31832 0.992
8.32833 0.946
8.33834 1.0
8.34835 0.863
8.35836 0.832
8.36837 0.796
8.37838 0.809
8.38839 0.706
8.3984 0.686
8.40841 0.692
8.41842 0.853
8.42843 0.944
8.43844 1.003
8.44845 1.096
8.45846 1.128
8.46847 1.062
8.47848 1.041
8.48849 1.202
8.4985 1.109
8.50851 1.12
8.51852 1.08
8.52853 0.947
8.53854 0.796
8.54855 0.936
8.55856 0.934
8.56857 0.915
8.57858 1.057
8.58859 1.044
8.5986 0.933
8.60861 0.932
8.61862 0.85
8.62863 0.731
8.63864 0.801
8.64865 0.838
8.65866 0.918
8.66867 1.003
8.67868 1.04
8.68869 1.079
8.6987 1.065
8.70871 0.992
8.71872 1.012
8.72873 1.065
8.73874 0.93
8.74875 0.96
8.75876 0.899
8.76877 0.923
8.77878 1.051
8.78879 1.052
8.7988 1.038
8.80881 1.074
8.81882 1.022
8.82883 0.837
8.83884 0.894
8.84885 0.88
8.85886 0.865
8.86887 0.859
8.87888 0.925
8.88889 0.863
8.8989 0.828
8.90891 0.912
8.91892 0.968
8.92893 1.005
8.93894 0.957
8.94895 1.018
8.95896 0.969
8.96897 0.86
8.97898 0.769
8.98899 0.861
8.999 0.87
9.00901 0.834
9.01902 0.909
9.02903 0.967
9.03904 0.88
9.04905 0.929
9.05906 1.037
9.06907 1.011
9.07908 0.981
9.08909 1.132
9.0991 1.107
9.10911 0.956
9.11912 0.971
9.12913 0.93
9.13914 0.854
9.14915 0.868
9.15916 0.903
9.16917 0.904
9.17918 1.024
9.18919 1.098
9.1992 1.066
9.20921 1.087
9.21922 1.061
9.22923 1.005
9.23924 0.951
9.24925 0.921
9.25926 0.917
9.26927 1.026
9.27928 1.106
9.28929 1.185
9.2993 1.185
9.30931 1.182
9.31932 1.068
9.32933 0.946
9.33934 0.792
9.34935 0.833
9.35936 0.818
9.36937 0.913
9.37938 1.033
9.38939 1.104
9.3994 1.155
9.40941 1.14
9.41942 1.142
9.42943 1.033
9.43944 1.028
9.44945 0.969
9.45946 0.925
9.46947 0.902
9.47948 0.877
9.48949 0.926
9.4995 0.905
9.50951 0.996
9.51952 0.998
9.52953 1.116
9.53954 1.067
9.54955 1.02
9.55956 0.95
9.56957 0.993
9.57958 0.913
9.58959 1.011
9.5996 1.039
9.60961 1.161
9.61962 1.06
9.62963 1.116
9.63964 1.064
9.64965 1.182
9.65966 1.066
9.66967 1.104
9.67968 0.971
9.68969 0.967
9.6997 0.857
9.70971 0.958
9.71972 0.945
9.72973 1.049
9.73974 1.07
9.74975 1.089
9.75976 1.106
9.76977 1.113
9.77978 1.164
9.78979 1.108
9.7998 1.069
9.80981 0.991
9.81982 1.025
9.82983 0.992
9.83984 1.027
9.84985 1.113
9.85986 1.033
9.86987 1.075
9.87988 1.053
9.88989 1.085
9.8999 0.981
9.90991 1.103
9.91992 0.973
9.92993 0.919
9.93994 0.892
9.94995 0.934
9.95996 0.906
9.96997 0.976
9.97998 1.042
9.98999 0.829
10.0 0.645
